Genome ID,Genome Name,Assembly Accession,SRA Accession,Geographic Location,Taxon ID,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed,#Organism group,Create date,Location,SNP cluster,BioSample,AMR genotypes,gene_mecA,gene_blaZ,gene_erm,gene_tet,gene_aac6_aph2,gene_fosB,gene_gyrA
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,trimethoprim/sulfamethoxazole,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.89, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,methicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,gentamicin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.99, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,ciprofloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,fusidic acid,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.97, CI[0.96, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,penicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.91, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,clindamycin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,tetracycline,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,cefoxitin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.97, CI[0.96, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,erythromycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,daptomycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.30, CI[-0.26, 0.85]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,oxacillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.91, CI[0.87, 0.96]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,trimethoprim/sulfamethoxazole,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.89, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,methicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,gentamicin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.99, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,ciprofloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,fusidic acid,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.97, CI[0.96, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,penicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.91, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,clindamycin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1221453.3,Staphylococcus aureus subsp. aureus 3989,GCA_000336315.1,SRR653212,India,1221453,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,daptomycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.30, CI[-0.26, 0.85]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,clindamycin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,ciprofloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,cefoxitin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.97, CI[0.96, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,oxacillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.91, CI[0.87, 0.96]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,gentamicin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.99, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,methicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,penicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.91, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,tetracycline,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,erythromycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,daptomycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.30, CI[-0.26, 0.85]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,clindamycin,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,ciprofloxacin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,cefoxitin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.97, CI[0.96, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,oxacillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.91, CI[0.87, 0.96]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,gentamicin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.99, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,methicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.99, CI[0.98, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,penicillin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.94, CI[0.91, 0.98]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,tetracycline,Susceptible,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,erythromycin,Resistant,,,,,,,,,,,SIR XGBoost Model,202503101,"F1 score: 0.98, CI[0.97, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1226740.3,Staphylococcus aureus subsp. aureus VH60,GCA_000336295.1,SRR747869,"India: Bangalore, Victoria Hospital",1226740,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1278071.4,Staphylococcus aureus 3957,GCA_000364505.1,SRR747873,India,1278071,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1278071.4,Staphylococcus aureus 3957,GCA_000364505.1,SRR747873,India,1278071,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1278071.4,Staphylococcus aureus 3957,GCA_000364505.1,SRR747873,India,1278071,oxacillin,,4.0,,4.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1278071.4,Staphylococcus aureus 3957,GCA_000364505.1,SRR747873,India,1278071,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1278071.4,Staphylococcus aureus 3957,GCA_000364505.1,SRR747873,India,1278071,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1278071.4,Staphylococcus aureus 3957,GCA_000364505.1,SRR747873,India,1278071,oxacillin,,4.0,,4.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.38045,Staphylococcus aureus 174,GCA_019784245.1,,India: Bangalore,1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.38045,Staphylococcus aureus 174,GCA_019784245.1,,India: Bangalore,1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.38045,Staphylococcus aureus 174,GCA_019784245.1,,India: Bangalore,1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.38045,Staphylococcus aureus 174,GCA_019784245.1,,India: Bangalore,1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.38045,Staphylococcus aureus 174,GCA_019784245.1,,India: Bangalore,1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.38045,Staphylococcus aureus 174,GCA_019784245.1,,India: Bangalore,1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42682,Staphylococcus aureus 3,GCA_024668545.1,,"India: Alappuzha, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42682,Staphylococcus aureus 3,GCA_024668545.1,,"India: Alappuzha, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42682,Staphylococcus aureus 3,GCA_024668545.1,,"India: Alappuzha, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42682,Staphylococcus aureus 3,GCA_024668545.1,,"India: Alappuzha, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42682,Staphylococcus aureus 3,GCA_024668545.1,,"India: Alappuzha, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42682,Staphylococcus aureus 3,GCA_024668545.1,,"India: Alappuzha, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42683,Staphylococcus aureus 2,GCA_024668595.1,,"India: Kodungallur, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42683,Staphylococcus aureus 2,GCA_024668595.1,,"India: Kodungallur, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42683,Staphylococcus aureus 2,GCA_024668595.1,,"India: Kodungallur, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42683,Staphylococcus aureus 2,GCA_024668595.1,,"India: Kodungallur, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42683,Staphylococcus aureus 2,GCA_024668595.1,,"India: Kodungallur, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42683,Staphylococcus aureus 2,GCA_024668595.1,,"India: Kodungallur, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42684,Staphylococcus aureus 1,GCA_024668635.1,,"India: Kodungallur, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42684,Staphylococcus aureus 1,GCA_024668635.1,,"India: Kodungallur, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42684,Staphylococcus aureus 1,GCA_024668635.1,,"India: Kodungallur, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42684,Staphylococcus aureus 1,GCA_024668635.1,,"India: Kodungallur, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42684,Staphylococcus aureus 1,GCA_024668635.1,,"India: Kodungallur, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42684,Staphylococcus aureus 1,GCA_024668635.1,,"India: Kodungallur, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42685,Staphylococcus aureus 12,GCA_024668695.1,,"India: Kodungallur, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42685,Staphylococcus aureus 12,GCA_024668695.1,,"India: Kodungallur, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42685,Staphylococcus aureus 12,GCA_024668695.1,,"India: Kodungallur, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42685,Staphylococcus aureus 12,GCA_024668695.1,,"India: Kodungallur, Kerala",1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42685,Staphylococcus aureus 12,GCA_024668695.1,,"India: Kodungallur, Kerala",1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.42685,Staphylococcus aureus 12,GCA_024668695.1,,"India: Kodungallur, Kerala",1280,oxacillin,,2.0,,2.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.86, CI[0.77, 0.95]",Computational Method,,,,,,,,,0,0,0,0,0,0,0
1280.44468,Staphylococcus aureus 348602,GCA_026770745.1,,India: Puducherry,1280,vancomycin,,1.0,,1.0,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 1.00, CI[1.00, 1.00]",Computational Method,,,Staphylococcus aureus,2022-12-09T17:46:32Z,India: Puducherry,PDS000119683.3,SAMN31079749,"aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,cfr=COMPLETE,fusC=COMPLETE,gyrA_S84L=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE",1,1,0,1,1,0,1
1280.44468,Staphylococcus aureus 348602,GCA_026770745.1,,India: Puducherry,1280,daptomycin,,0.5,,0.5,mg/L,,,,,,,MIC XGBoost Model,202503101,"W1 score: 0.93, CI[0.87, 0.99]",Computational Method,,,Staphylococcus aureus,2022-12-09T17:46:32Z,India: Puducherry,PDS000119683.3,SAMN31079749,"aac(6')-Ie/aph(2'')-Ia=COMPLETE,aadD1=COMPLETE,ant(6)-Ia=PARTIAL,aph(3')-IIIa=COMPLETE,blaI=COMPLETE,blaR1=COMPLETE,blaZ=COMPLETE,cfr=COMPLETE,fusC=COMPLETE,gyrA_S84L=POINT,lsa(B)=COMPLETE,mecA=COMPLETE,mepA=COMPLETE,mph(C)=COMPLETE,msr(A)=COMPLETE,mupA=COMPLETE,parC_S80F=POINT,sat4=COMPLETE,tet(38)=COMPLETE",1,1,0,1,1,0,1
